judul,isi_berita,tanggal,kategori,url
"Rindu yang Terobati, An Se-young Ungkap Kebahagiaan Comeback di Denmark Open 2024","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 TRIBUNNEWS.COM - Pebulu tangkis tunggal putri Korea Selatan, An Se-young, baru saja mencatatkan comeback di Denmark Open 2024. Denmark Open 2024 menjadi panggung perdana An Se-young setelah terakhir kali tampil di Olimpiade Paris 2024. Hal tersebut lantas menyuguhkan kebahagiaan tersendiri bagi An Se-young. Setelah meraih medali emas Olimpiade Paris 2024, An Se-young akhirnya kembali merasakan atmosfer kompetisi lagi. “Saya sangat senang bisa kembali ke lapangan dengan nilai 10 dari 10,” kata An Se-young, dikutip dari Chosun. “Saya gugup tetapi saya senang bisa kembali setelah memenangkan Olimpiade."" “Saya mencoba menyesuaikan diri dengan kondisi di pertandingan pertama, membaca arah permainan, dan mendapatkan kembali perasaan seperti di lapangan. Saya senang melangkah ke lapangan bulu tangkis, itu adalah tempat yang membahagiakan bagi saya,"" tambahnya. Baca juga:  Aji Mumpung Denmark Open 2024, An Se-young Rebut Kembali Singgasana Ranking 1 Dunia Diketahui, An Se-young melewati ujian pertama Denmark Open 2024 dengan mulus. An Se-young meraih kemenangan di 32 besar Denmark Open 2024 mengalahkan wakil Thailand, Pornpicha Choeikeewong. Dalam laga yang berlangsung di Jyske Bank Arena, An Se-young menang dua gim langsung dengan skor 21-16, 21-8 dalam tempo 32 menit. Kemenangan atas Choeikeewong memastikan An Se-young melaju ke16 besar Denmark Open 2024. Tak hanya menjadi panggung comeback, Denmark Open 2024 juga menjadi momentum An Se-young untuk bisa kembali menempati takhta ranking satu dunia. Mengingat saat ini, posisi An Se-young sebagai tunggal putri ranking satu dunia dikudeta Chen Yu Fei selaku andalan China. Baca juga:  Komentar An Se-young Setelah Tak Lagi Jadi Tunggal Putri Ranking Satu Dunia An Se-young resmi turun takhta dari ranking satu dunia per Selasa (8/10/2024) lalu.","Tayang: Rabu, 16 Oktober 2024 17:07 WIB",Bulutangkis,https://www.tribunnews.com/sport/2024/10/16/rindu-yang-terobati-an-se-young-ungkap-kebahagiaan-comeback-di-denmark-open-2024
"Rifda Belum Dipastikan Tampil Pada Kejuaraan Dunia Gymnastics 2025, Jalani Pemulihan Pasca Cedera","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 Laporan Wartawan Tribunnews.com, Abdul Majid TRIBUNNEWS.COM, JAKARTA – Pesenam Indonesia, Rifda Irfanaluthfi diragukan bakal tampil pada Kejuaraan Dunia Gymnastics, FIG Artistic Gymnastics World Championship 2025 yang akan diadakan di Jakarta pada 14-15 Oktober 2025. Pasalnya, Rifda kini baru saja menjalani operasi cederanya.  Seperti diketahui, Rifda mengalami cedera lutut (robekan di ACL) beberapa pekan sebelum tampil di Olimpiade Paris 2024. Bahkan saat tampil di Olimpiade Paris, Rifda harus menahan rasa sakitnya. Ketua Umum PB Persani, Ita Yuliati belum bisa memastikan pesenam berusia 25 tahun tersebut bakal turun di Kejuaraan Dunia nanti. “Kemudian masalah Rifda, saat ini Rifda itu saya mendapatkan update terakhir, dia sekarang sudah lepas tongkat, kemudian masih belajar berjalan dan tentunya dalam hal ini saya belum bisa menanyakan secara langsung kepada Rifda,” ungkap Ita di Media Center Kemenpora, Senayan, Jakarta, Rabu(16/10/2024). “Apakah dia nanti bersedia untuk tampil di World Championship atau tidak. Namun Rifda bilang nanti kita diskusikan lebih lanjut setelah kondisi Rifda lebih pulih,” sambungnya. Lebih lanjut, Ita turut menjelaskan soal kabar bakal adanya pesenam diaspora. Sejauh ini PB Persani telah mendata beberapa atlet senam keturunan Indonesia yang mempunyai kualitas. “Ya Itu ada wacana (naturalisasi). Ada wacana kemarin ada beberapa juga atlet. Tapi kan kita harus melihat karena atlet ini kan seperti Sutji. Sutji itu kan ritmik kebetulan dia bapaknya Indonesia ibunya Amerika dan dia sendiri ingin pindah,” terang Ita. “Kemudian ada juga kemarin saya dihubungi dari UK tapi kami belum bisa melihat kompetensinya seperti apa dan masalahnya itu kalau Sutji kan ingin menjadi warga negara Indonesia, nah kalau kalau yang lainnya itu saya belum tahu gitu ya,” “Karena kita harus mengandung satu paspor ya, lain dengan Filipina. Filipina itu yang Carlos itu memang Filipina. Tapi kalau yang tiga yang perempuan itu Amerika itu karena salah satunya Amerika dan mereka latihan di Amerika. Jadi ya doakan saja nanti ada bule-bule yang masuk,” pungkasnya.    ","Tayang: Rabu, 16 Oktober 2024 16:06 WIB",Olahraga Lainnya,https://www.tribunnews.com/sport/2024/10/16/rifda-belum-dipastikan-tampil-pada-kejuaraan-dunia-gymnastics-2025-jalani-pemulihan-pasca-cedera
"5 Pebulu Tangkis Lolos BWF World Tour Finals 2024 Lebih Cepat, Beda Nasib Jojo dengan Axelsen","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 TRIBUNNEWS.COM - Sebanyak lima pebulu tangkis top dunia dipastikan lolos ke BWF World Tour Finals 2024 lebih cepat. BWF World Tour Finals merupakan turnamen pamungkas bagi para pebulu tangkis setelah melakoni sederet gelaran BWF World Tour sepanjang 2024. Namun, tak semua pemain bisa main di BWF World Tour Finals. BWF World Tour Finals hanya diikuti oleh delapan pemain terbaik dari masing-masing sektor yang memenuhi syarat. Syaratnya, pemain yang bersangkutan merupakan penghuni top delapan ranking Race to Finals. Di sisi lain, lima pebulu tangkis berikut ini sudah langsung menyegel tiket BWF World Tour Finals 2024 lantaran punya hak istimewa. Lima pebulu tangkis tersebut adalah peraih emas di Olimpiade Paris 2024. Juara Olimpiade Paris 2024 langsung dipastikan tampil di BWF World Tour Finals 2024 tanpa harus masuk top delapan ranking Race to Finals. Baca juga:  Hasil Badminton Denmark Open 2024: Misi Revans Sukses, Jojo Lolos 16 Besar Kalahkan Wakil Malaysia Tunggal putra: Viktor Axelsen (Denmark) Tunggal putri: An Se-young (Korea Selatan) Ganda putra: Lee Yang/Wang Chi-Lin (Taiwan) Ganda putri: Chen Qing Chen/Jia Yi Fan (China) Ganda campuran Zheng Si Wei/Huang Ya Qiong (China) Baca juga:  Ranking BWF World Tour Finals Jonatan Christie Meroket, Jojo Naik 10 Tangga Diketahui, kebijakan tersebut sudah diterapkan di BWF World Tour 2021 silam.","Tayang: Rabu, 16 Oktober 2024 16:05 WIB",Bulutangkis,https://www.tribunnews.com/sport/2024/10/16/5-pebulu-tangkis-lolos-bwf-world-tour-finals-2024-lebih-cepat-beda-nasib-jojo-dengan-axelsen
Satu Tahun Jelang Kejuaraan Dunia Gymnastics 2025: Atlet Indonesia Mulai Ditempa,"Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 Laporan Wartawan Tribunnews.com, Abdul Majid TRIBUNNEWS.COM, JAKARTA – Indonesia bersiap menjadi tuan rumah FIG Artistic Gymnastics World Championship 2025 yang akan diadakan pada 14-15 Oktober 2025. Kini, satu tahun jelang penyelenggaraan kejuaraan dunia tersebut, PB Persani, LOC, Kemenpora dan Federasi Gymnastics International (FGI) meluncurkan logo resmi Jakarta Gymnastics 2025. Logo untuk 53rd FIG Artistic Gymnastics World Championships (Jakarta Gymnastics 2025)  merepresentasikan elemen inti dari senam: kekuatan otot dan gerakan yang elegan. Desain yang tampak mengalir menggambarkan seorang pesenam sedang beraksi, membentuk angka 53, mencerminkan edisi World Championships di Jakarta. Jakarta Gymnastics 2025 bertujuan untuk menginspirasi semua generasi, dari yang muda hingga lanjut usia, melalui pesan kuat “Move to Inspire,” yang memotivasi semua orang untuk aktif dan terlibat aktif dalam semangat senam. Warna-warna yang dipilih untuk logo mencerminkan keindahan alam yang beragam di Indonesia. Warna turquoise mewakili lautan, terracotta melambangkan tanah subur Indonesia, dan merah muda mencerminkan kehangatan dan keramahtamahan masyarakat Indonesia dalam menyambut keluarga gymnastics dunia dengan tangan terbuka. Selain peluncuran logo, Ketua Umum PB Persani, Ita Yuliati mengatakan bahwa pihaknya juga sudah mulai fokus menempa para atletnya yang akan tampil pada Kejuaraan Dunia Gymnastics 2025. Salah satu programnya yakni dengan mengadakan seleksi pemain. “Yang seperti saya tadi sampaikan bahwa saat ini kami sudah menyiapkan di list ya berdasarkan hasil PON kemarin yaitu 10 putra 10 putri. Namun pihak Kemenpora menyemangati untuk yang diberangkatkan ke Jepang itu adalah 2 putra 2 putri. Kemudian untuk yang lainnya akan dilatih di dalam negeri dengan pelatih dari Jepang juga,” kata Ita saat diwawancarai setelah konferensi pers di Media Center Kemenpora, Senayan, Jakarta, Rabu (16/10/2024). “Kuota setiap negara sama, tiga putra, tiga putri. Jadi nanti dari 10 ini, 10 putra, 10 putri, kami akan mengadakan seleksi,” terangnya. Untuk meningkatkan kualitas para pesenam Indonesia, PB Persani merencanakan atletnya bisa TC di Jepang pada November mendatang. “Gymnastik Indonesia ini kami rencana (pelatih) dari Jepang. Jadi kami seintensif berdiskusi dengan pihak Jepang Gymnastic Association. Dan mudah-mudahan dalam bulan November ke depan itu sudah kami bisa berangkatkan ke sana di Ajinomoto Training Center,” kata Ita. Lebih lanjut, Ita mengatakan bahwa ajang Kejuaraan Dunia Gymnastics 2025 nanti juga jadi salah satu parameter atlet senam Indonesia untuk bisa tampil pada Olimpiade 2028.","Tayang: Rabu, 16 Oktober 2024 16:00 WIB",Olahraga Lainnya,https://www.tribunnews.com/sport/2024/10/16/satu-tahu-jelang-kejuaraan-dunia-gymnastics-2025-atlet-indonesia-mulai-ditempa
"Sayonara Gelar Juara Dunia MotoGP 2024, Sisa Jatah Mesin Marc Marquez Paling Sedikit","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 TRIBUNNEWS.COM - Marc Marquez sudah harus bersiap mengucapkan 'sayonara' dalam perburuan gelar juara dunia MotoGP 2024. Faktanya MM93 menjadi pembalap dengan jatah sisa mesin paling sedikit di antara penunggang motor Ducati. Selain tindakan penyunatan spesifikasi yang harus dilakukan Ducati, tugas Marc Marquez dalam empat seri terakhir MotoGP 2024 akan semakin berat. Hal itu lantaran Marc Marquez juga memiliki jatah sisa mesin paling sedikit, jika dibandingkan Jorge Martin, Pecco Bagnaia dan Enea Bastianini. Saat ini Marc Marquez hanya memiliki empat mesin Desmosedici GP23 tersisa, yang bisa digunakannya untuk menjalani empat seri di sisa MotoGP 2024. Empat mesin tersebut semuanya adalah mesin bekas, yang sudah dipakainya pada seri-seri sebelumnya. Sehingga mesin-mesin milik MM93 bukan mesin baru nol kilometer, lantaran jarak pakainya sudah cukup banyak. Sehingga dengan jarak pakai yang sudah lumayan banyak, risiko untuk rusak pun semakin besar ke depannya. Dalam laporan Todocircuito, jatah sisa paling sedikit ini tak lain karena beberapa insiden yang sempat dialami Marc Marquez, yang mana salah satunya saat motornya terbakar di Mandalika beberapa waktu lalu. Mesin yang terbakar tersebut rusak parah dan tidak bisa diperbaiki lagi, sehingga takkan bisa digunakan lagi oleh sang pembalap. Perlu diketahui bahwa setiap pembalap memiliki jatah delapan mesin, yang bisa digunakan sepanjang MotoGP 2024 ini. Sementara itu Pecco Bagnaia memiliki enam mesin tersisa, di mana masih ada satu mesin yang belum pernah digunakannya sama sekali. Baca juga:  Jadwal MotoGP Australia 2024: Ujian Mentalitas Jorge Martin demi Amankan Singgasana dari Bagnaia Unit mesin tersebut dipastikan akan dipanaskan pertama kali di Sepang, pada awal bulan November mendatang. Jorge Martin malah lebih banyak, karena ia masih memiliki tujuh mesin tersisa yang bisa dimaksimalkan untuk tampil maksimal di sisa empat seri ke depan. Enam mesin sudah dipakai dengan salah satunya hanya untuk latihan di Motegi, dan satu lainnya masih benar-benar baru.","Tayang: Kamis, 17 Oktober 2024 02:22 WIB",MotoGP,https://www.tribunnews.com/sport/2024/10/17/sayonara-gelar-juara-dunia-motogp-2024-sisa-jatah-mesin-marc-marquez-paling-sedikit
"Tim Megawati Kalah Jumlah Voting, tapi Red Sparks Bikin Juara Bertahan Liga Voli Korea Ketakutan","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 TRIBUNNEWS.COM - Pelatih Hyundai Hillstate, Kang Sung-hyung, mewaspadai ancaman Megawati Hangestri bersama Daejeon JungKwanJang Red Sparks dalam persaingan gelar juara Liga Voli Putri Korea 2024/2025. Hyundai Hillstate diketahui menjadi tim dengan jumlah vote terbanyak untuk mengetahui tim mana sebagai kandidat terkuat. Juara bertahan Liga Voli Putri Korea itu memperoleh 7 suara dari 14 voters dalam acara media day sebelum kompetisi digulirkan 19 Oktober mendatang. Dalam acara tersebut, Red Sparks diwakili oleh sang pelatih, Ko Hee-jin yang didampingi Jung Ho-young dan Megawati Hangestri. Meski demikian, Kang Sung-hyung, meminta anak asuhnya tidak cepat berpuas akan pencapaiannya. Selain berstatus juara Liga Voli Putri Korea musim lalu, Wipawee Srithong dkk juga kampiun KOVO Cup 2024. “Ini merupakan sebuah kehormatan dan rasanya menyenangkan bisa mendapatkan begitu banyak suara,” kata Kang Sung-hyung, dikutip dari laman Naver. “Saya merasa terancam karena level semua tim telah meningkat karena standar secara keseluruhan telah meningkat."" ""Para pemain harus melakukan peran mereka dengan lebih baik,"" ujar Kang Sung-hyung. Lebih lanjut, juru taktik Hyundai Hillstate ini mewaspadai tim pesaingnya dalam perburuan gelar juara. Termasuk Red Sparks yang diperkuat Megawati Hangestri. “Setelah melihat penampilan Jung KwanJang (Red Sparks) yang luar biasa di KOVO Cup, saya pikir kami mungkin akan mengalami kesulitan,"" ujar Kang Sung-hyung. Adapun Red Sparks sendiri mendapatkan tiga suara dari survei sebagai kandidat tim yang akan lolos ke babak final Liga Voli Korea musim ini dengan menempati posisi kedua dan ketiga. Red Sparks memang menunjukkan peningkatan performa sejak kedatangan Megatron, julukan Megawati Hangestri.  Baca juga:  Pink Spiders Ganti Pemain, Rival Red Sparks Depak Pemain China dengan Tinggi 196 Cm Tim asal Kota Daejeon itu finis ketiga di Liga Voli Putri Korea 2023/2024. Selain itu, Megawati dan kolega finis di peringkat kedua pada turnamen pramusim KOVO Cup 2024. Pelatih Red Sparks, Ko Hee-jin percaya diri bahwa anak asuhnya mampu bersaing untuk bisa melaju ke laga pamungkas.","Tayang: Kamis, 17 Oktober 2024 01:38 WIB",Olahraga Lainnya,https://www.tribunnews.com/sport/2024/10/17/tim-megawati-kalah-jumlah-voting-tapi-red-sparks-bikin-juara-bertahan-liga-voli-korea-ketakutan
"Rekap Hasil Denmark Open 2024: Ginting & The Daddies Gugur, Indonesia Kirim 7 Wakil ke 16 Besar","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 TRIBUNNEWS.COM - Rekap hasil Denmark Open 2024 yang telah merampungkan babak 32 besar hari ini, Kamis (17/10/2024) dini hari WIB.  Bertarung di Jyske Bank Arena, sebanyak 7 wakil Indonesia sukses melalui ke 16 besar. Sedangkan langkah Anthony Ginting dan The Daddies alias Mohammad Ahsan/Hendra Setiawan gugur. Pada babak penyisihan hari sebelumnya, Gregoria Mariska, Rehan Naufal/Lisa Ayu, dan Leo Carnando/Bagas Maulana telah memastikan tiket ke 16 besar. Lalu di penyisihan hari kedua, sebanyak empat wakil Indonesia menyusul ke 16 besar. Dimulai dari Jonatan Christie yang sukses mengalahkan wakil Malaysia Leong Jun Hao dengan skor 21-16, 21-14. Kemudian diikuti Putri Kusuma Wardani yang secara mengejutkan mengalahkan unggulan keenam turnamen asal Jepang, Aya Ohori dengan straigh game 21-19, 21-18. Lalu, pasangan ganda putra Fajar Alfian/Muhammad Rian Ardianto juga sukses ke 16 setelah menggasak utusan Jerman Bjarne Geiss/Jan Colin Voelker 21-12, 21-18. Serta pasangan ganda campuran Rinov Rivaldy/Pitha Haningtyas yang mengalahkan wakil China Cheng Xing/Zhan Chi dengan skor 21-15, 21-9. Sementara itu, ada dua wakil Indonesia yang gugur ke babak 16 besar. Keduanya yakni Anthony Ginting dan Mohammad Ahsan/Hendra Setiawan. Baca juga:  Rindu yang Terobati, An Se-young Ungkap Kebahagiaan Comeback di Denmark Open 2024 Anthony Ginting tersingkir di babak 32 besar Denmark Open 2024 setelah takluk dari Kenta Nishimoto dalam permainan rubber game 12-21, 21-15, dan 20-22. Sedangkan Mohammad Ahsan/Hendra Setiawan dikalahkan ganda putra Jepang, Takuro Hoki/Yugo Kobayashi. Pasangan yang dijuluki The Daddies itu tumbang dengan skor 8-21, 15-21 dalam tempo 28 menit.","Tayang: Kamis, 17 Oktober 2024 00:48 WIB",Bulutangkis,https://www.tribunnews.com/sport/2024/10/17/rekap-hasil-denmark-open-2024-ginting-the-daddies-gugur-indonesia-kirim-7-wakil-ke-16-besar
"Siswa dari 11 Kota di Asia Berkompetisi di Bidang Olahraga, Seni, dan Public Speaking","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 Siswa dari 11 Kota di Asia Berkompetisi di Bidang Olahraga, Seni dan Public Speaking TRIBUNNEWS.COM, JAKARTA – Sebanyak 1.300 atlet dari sejumlah sekolah di 11 kota di tiga negara di Asia akan tampil meramaikan ajang olimpiade sekolah yang mengkompetisikan olahraga dan seni serta public speaking bertajuk SIS Olympic 2024 yang akan berlangsung di Jakarta. Olimpiade ini dibuka pada 16 Oktober 2024 dengan mempertandingkan cabang olahraga sepak bola, basket, dan renang serta seni pertunjukan di beberapa lokasi. Baca juga:  Klasemen Akhir Perolehan Medali Peparnas 2024, Jawa Tengah Juara Umum Acara akan berlangsung di Jakarta Selatan, Jakarta Utara, termasuk di Pantai Indah Kapuk (PIK). Sementara, babak final dan upacara penutupan akan digelar di Jakarta International Velodrome. Adapun, kompetisi public speaking mencakup kemampuan berbicara spontan (impromptu), Model United Nations (MUN), dan debat. Untuk seni pertunjukan mencakup penampilan siswa secara solo dan kelompok. Jaspal Sidhu, pendiri SIS Group of Schools mengatakan, kompetisi ini akan disiarkan langsung dari berbagai kampus SIS di Indonesia, Myanmar, dan India. Untuk cabang olahraga lari akan dilaksanakan di Stadion Atletik Rawamangun pada Sabtu, 19 Oktober dilanjutkan dengan upacara penutupan di Jakarta International Velodrome. Dia mengatakan, ajang ini memberi kesempatan para siswa dalam meningkatkan pemahaman budaya yang berbeda-beda. ""Acara ini bukan hanya tentang kompetisi; ini adalah perayaan komunitas SIS yang terdiri lebih dari18.500 orang, termasuk siswa, orang tua, dan alumni. Covid mungkin telah memisahkan kita secara fisik, tetapi kami kembali dengan semangat,"" ujarnya.     Artikel Juga Sudah Tayang di Kompas.com","Tayang: Rabu, 16 Oktober 2024 23:36 WIB",Sport,https://www.tribunnews.com/sport/2024/10/16/siswa-dari-11-kota-di-asia-berkompetisi-di-bidang-olahraga-seni-dan-public-speaking
Pegolf Profesional Tularkan Ilmu ke Jurnalis Jelang Turnamen Golf BNI Indonesian Masters 2024,"Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 Pegolf Profesional Tularkan Ilmu ke Jurnalis Jelang Turnamen Golf BNI Indonesian Masters 2024    Laporan Wartawan Tribunnews.com, Alfarizy AF TRIBUNNEWS.COM, JAKARTA - Berbagai rangkaian acara digelar jelang bergulirnya turnamen golf BNI Indonesian Masters 2024. Turnamen golf terbesar di tanah air itu akan berlangsung di Royale Jakarta Golf Club, Jakarta, 31 Oktober - 3 November mendatang. Salah satu kegiatan yang terus digulirkan setiap tahunnya adalah media golf day.  Media Golf Day merupakan bentuk apresiasi penyelenggara kepada rekan media yang senantiasa memberikan dukungan dan kerja sama yang telah diberikan terhadap ajang golf terbesar di Indonesia ini setiap tahunnya.  Pegolf profesional Indonesia George Gandranata menyampaikan, jika dirinya senang bisa turut serta di kegiatan ini. “Mulai berpartisipasi dalam berbagai kompetisi golf sejak tahun 2003, saya melihat bagaimana media berkontribusi dalam menumbuhkan antusiasme masyarakat terhadap golf di Indonesia,"" kata George. ""Berbagai pemberitaan seputar cabang olahraga ini termasuk turnamen BNI Indonesian Masters mendorong potensi pegolf Indonesia lain untuk terus berlatih dan berkarya. Sebuah kehormatan bagi saya dapat berkesempatan berbagi ilmu dan wawasan mengenai permainan golf dengan rekan media,” paparnya. Tahun ini merupakan tahun ketiga pelaksanaan Media Golf Day yang digelar oleh BNI Indonesian Masters.  Kegiatan tahun ini melibatkan empat pegolf profesional Indonesia untuk memberikan pelatihan singkat bagi jurnalis tentang tata cara memukul bola golf di driving range.  Para pegolf profesional yang ikut turun ke lapangan, yaitu George Gandranata, Elki Kow, Almay Rayhan Yaquta, dan Peter Gunawan, memberikan pelatihan langsung kepada para jurnalis yang berpartisipasi.  Pegolf profesional Indonesia Peter Gunawan menambahkan, jika kegiatan ini merupakan momentum yang tepat untuk menjalin relasi dengan media. “Kegiatan ini merupakan momen yang tepat untuk menjalin relasi antara pegolf profesional Indonesia dengan rekan media, dalam menyambut turnamen BNI Indonesian Masters 2024. Melalui kegiatan ini, saya berharap dapat membangun euforia menuju turnamen BNI Indonesian Masters ke-12 mendatang dengan mencoba langsung bermain di lapangan yang akan digunakan oleh para pegolf profesional,"" ungkap Peter. ""Ke depannya, saya berharap kegiatan media golf day dapat dilaksanakan secara berkelanjutan sebagai bentuk apresiasi kepada rekan media yang telah mendukung saya dan BNI Indonesian Masters di berbagai kesempatan,"" paparnya.    ","Tayang: Rabu, 16 Oktober 2024 21:30 WIB",Sport,https://www.tribunnews.com/sport/2024/10/16/pegolf-profesional-tularkan-ilmu-ke-jurnalis-jelang-turnamen-golf-bni-indonesian-masters-2024
"Update Hasil Denmark Open 2024: Susul Leo/Bagas, Fajar/Rian ke 16 Besar Tundukkan Wakil Jerman","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 TRIBUNNEWS.COM - Update hasil badminton 32 besar Denmark Open 2024 dari sektor ganda putra, Fajar Alfian/Muhammad Rian Ardianto berhasil mengalahkan wakil Jerman, Bjarne Geiss/Jan Colin Voelker, Rabu (16/10/2024). Bertanding di Jyske Bank Arena, Fajar/Rian menang atas Bjarne/Jan dua gim langsung dengan skor akhir 21-12 dan 21-18. Tiket 16 besar Denmark Open 2024 berhasil diamankan Fajar/Rian. Fajar/Rian menyusul  Leo Rolly Carnando/Bagas Maulana yang telah lebih dulu melaju ke 16 besar Denmark Open 2024. Tanding di hari pertama, Leo/Bagas mengalahkan wakil Skotlandia Christopher Grimley/Matthew Grimley, 22-20 dan 21-19. Dengan kemenangan Fajar/Rian, maka sejauh ini Indonesia telah mengirimkan enam wakil ke 16 besar Denmark Open 2014. Selain Fajar/Rian, ada Jonatan Christie, Putri Kusuma Wardani, Gregoria Mariska, Leo Rolly Carnando/Bagas Maulana, dan Rehan Naufal Kusharjanto/Lisa Ayu Kusumawati. Baca juga:  Hasil Badminton Denmark Open 2024: Misi Revans Sukses, Jojo Lolos 16 Besar Kalahkan Wakil Malaysia Di gim pertama, Fajar/Rian belum terlihat bermain lepas. Bjarne/Jan dengan cepat memanfaatkan situasi, mereka dengan gaya permainanya yang cepat mampu melancarkan bola-bola tanggung yang tak bisa dijangkau Fajar/Rian. Masih kesulitan mencari celah, Fajar/Rian tertinggal 4-6 dari Bjarne/Jan. Tertinggal dua poin, Fajar/Rian mulai meningkatkan intensitas serangan. Baik Fajar maupun Rian aktif melalukan smes-smes keras ke arah Bjarne/Jan. Terbukti, Fajar/Rian akhirnya mampu berbalik unggul atas Bjarne/Jan. Jeda gim pertama, Fajar/Rian unggul 11-7. Baca juga:  Rindu yang Terobati, An Se-young Ungkap Kebahagiaan Comeback di Denmark Open 2024","Tayang: Rabu, 16 Oktober 2024 21:24 WIB",Bulutangkis,https://www.tribunnews.com/sport/2024/10/16/update-hasil-denmark-open-2024-susul-leobagas-fajarrian-ke-16-besar-tundukkan-wakil-jerman
Rivan Nurmulki Sentil PBVSI setelah sang Sahabat Gabung Klub Liga Voli Thailand Diamond Food VC,"Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 TRIBUNNEWS.COM - Penggawa anyar Wolfdogs Nagoya, Rivan Nurmulki memberikan pesan sarkasme yang ditujukean kepada PBVSI menyoal Nizar Zulfikar. Diketahui setter Jakarta Bhayangkara Presisi itu abroad ke Thailand. Tosser Bhayangkara Presisi, Nizar Zulfikar resmi abroad alias berkarier ke luar negeri untuk coba mengepakkan kariernya di Liga Voli Thailand musim 2024/2025. Setter yang besar bersama Surabaya Samator ini bergabung dengan Diamond Food VC. Kepastian itu diunggah melalui media sosial pemilik Jakarta Sports Management, Wibi Anhari. ""Nizar akan bermain di Liga Voli Thailand musim 2024/2025,"" terang pria yang juga menjembatani kepindahan Rivan Nurmulki ke Wolfdogs Nagoya. Tribunnews kemudian menghubungi Wibi Anhari untuk memastikan tim mana yang diperkuat. Benar saja, Diamond Food VC menjadi pelabuhan baru Nizar Zulfikar, tim yang musim lalu juga sempat dibela Yuda Mardiansyah Putra. ""Iya, konfirmasi (Nizar) gabung ke Diamond Food VC,"" terang Wibi Anhari singkat kepada Tribunnews, Rabu (16/10/2024). ""Kalau kontraknya mulai Oktober (2024) sampai Maret 2025,"" terangnya menambahkan. Nizar dimungkinkan baru bergabung dengan Jakarta Bhayangkara Presisi saat Proliga 2025 berada di putaran kedua atau final four. ""Mungkin di Proliga (2025), baru bisa gabung di final four, atau di putaran kedua (fase reguler),"" kata Wibi menginformasikan.  Diketahui Proliga 2025 menggulirkan pertandingan Januari mendatang, dan menggelar grand final 11 Mei.  Menariknya ada sebuah komentar yang menarik atensi saaol kepindahan Nizar Zulfikar ke Diamond Food VC. Sebab ini menjadi musim pertama pevoli kelahiran Jakarta ini abroad. Rivan Nurmulki meninggalkan pesan komentar di kolom instagram Nizar Zulfikar saat sang setter dipastikan menjajal petualangan barunya. Baca juga:  Bhayangkara Presisi Ketambahan Amunisi, Nizar Zulfikar Didaftarkan Ikut AVC Club Championship 2024 ""Yang terbuang akan menjadi berlian,"" tulis Rivan Nurmulki di kolom komentar postingan Nizar Zulfikar. Sekadar informasi, Nizar dan Rivan merupakan rekan seperjuangan saat meniti karier di Surabay Samator. Saat masih berada di klub voli Jawa Timur ini, Samator mempunyai quartet andalan pada diri Rivan Nurmulki, Rendy Tamamilang, Nizar Zulfikar dan Yuda Mardiansyah.","Tayang: Rabu, 16 Oktober 2024 21:13 WIB",Olahraga Lainnya,https://www.tribunnews.com/sport/2024/10/16/rivan-nurmulki-sentil-pbvsi-setelah-sang-sahabat-gabung-klub-liga-voli-thailand-diamond-food-vc
